age,income,employment_status,credit_score,loan_amount,loan_term,existing_debts,payment_history,missed_emis,loan_approved,interest_rate
18,41583.5,3,499,11852.79,36,9265.83,23,2,1,17.61
34,45523.39,3,650,37844.43,48,10711.39,89,1,0,11.46
45,131389.19,1,616,28588.82,36,949.86,74,1,1,13.97
45,67224.55,2,566,51594.21,48,11004.45,61,2,0,14.64
35,116432.47,3,727,8107.64,60,11839.07,76,2,1,11.1
35,46433.92,3,622,7434.56,36,13018.26,79,1,1,12.29
40,49959.11,0,809,20813.0,60,29442.44,62,5,0,15.8
43,44984.25,3,571,69566.43,48,14170.26,98,0,1,13.22
38,52708.34,3,612,25007.17,24,21206.92,67,1,1,12.95
28,78732.68,2,782,39641.16,36,12680.07,69,0,1,10.7
24,158630.2,1,658,24455.13,24,17892.53,59,2,0,12.95
38,25366.56,3,630,11148.07,48,3251.24,100,0,1,10.8
41,96829.7,3,615,22011.97,48,8248.86,88,1,1,9.68
37,51092.17,2,633,91728.09,48,7917.78,74,0,0,11.36
42,129710.48,3,555,27305.1,60,14063.94,73,1,1,13.29
37,66875.33,1,646,24848.37,48,4598.73,100,0,0,10.71
47,62815.0,3,720,11773.96,36,31757.06,45,0,0,11.28
37,27524.86,3,697,13558.03,60,10226.49,56,2,0,13.34
33,28989.38,3,703,30632.08,60,2210.67,77,1,1,10.95
44,59815.91,3,651,39105.74,72,28266.11,77,1,1,12.08
40,126253.05,3,591,50592.22,120,10215.78,40,1,0,14.48
29,126901.75,3,571,32904.77,36,29937.3,93,0,1,13.11
39,96521.23,2,735,45283.21,60,2836.82,95,1,1,9.33
36,81960.63,0,745,5234.72,36,7479.39,95,0,1,10.16
43,29172.0,0,583,23005.04,60,16306.35,87,2,0,16.58
42,47973.72,3,498,19495.99,36,2585.35,47,6,0,17.45
46,47798.79,3,768,32215.4,36,25830.97,100,0,1,10.38
43,55522.98,1,545,24180.95,48,2644.5,72,1,0,13.61
41,53081.77,3,656,20641.55,84,7620.17,70,2,1,12.21
30,87256.58,2,661,62227.68,36,37911.16,90,0,0,12.4
40,66039.0,2,676,8364.64,48,7729.24,67,1,1,11.31
18,250000.0,3,546,35211.47,60,1032.97,72,0,1,12.35
34,43335.57,2,671,35212.02,24,3807.09,95,0,1,10.38
33,111140.63,3,689,8069.46,48,2703.99,44,3,0,13.13
34,106530.13,3,648,17308.18,36,3391.6,83,1,1,11.11
23,123150.07,3,587,100000.0,36,10153.9,57,3,1,15.26
33,54508.59,3,610,23942.95,36,9411.32,65,1,0,13.0
40,38936.63,3,682,39952.71,36,8624.56,48,4,0,14.58
35,63846.34,2,641,51019.08,48,11298.63,86,0,0,12.45
38,99261.03,3,526,21831.69,48,16199.45,79,3,0,13.79
47,29995.46,3,614,48336.93,60,15795.74,59,0,0,14.86
57,64255.62,3,567,32276.91,36,57968.53,47,2,0,16.94
31,60152.41,3,753,4475.39,48,2056.59,50,0,1,9.63
18,70505.98,3,638,25344.85,24,17454.84,61,2,1,12.41
29,117361.42,0,543,11231.77,48,14173.63,37,4,0,17.65
47,56258.51,3,665,5653.0,60,7778.72,60,2,1,11.98
58,58422.1,0,591,58966.79,36,10707.17,59,0,0,14.59
25,36637.84,2,637,30907.89,60,3237.06,42,2,0,15.45
43,104850.02,3,705,41037.26,24,73368.19,58,2,0,13.18
29,49513.09,3,636,40538.54,12,8318.86,61,1,0,11.47
50,32847.22,2,653,9593.31,36,3878.99,65,3,0,14.32
55,71489.58,1,546,18303.98,36,21273.68,70,3,0,16.3
34,47370.49,3,681,74588.48,36,4665.93,76,0,1,12.57
48,134176.64,3,612,10676.44,48,15980.39,45,3,0,14.67
31,54836.52,3,706,1577.43,36,5976.05,87,0,1,8.78
50,25608.65,3,683,76864.19,72,39936.11,76,0,0,14.06
31,66699.23,3,685,16886.3,36,35571.66,58,1,1,13.3
42,85952.33,3,740,6248.56,36,6458.38,80,1,1,8.91
39,92281.43,3,651,49877.59,60,22067.67,76,1,1,11.94
31,103525.39,3,509,20979.59,36,20119.07,86,0,1,13.47
43,20714.1,0,564,30765.37,84,14412.25,62,4,0,19.79
40,127334.33,1,603,53750.28,48,2575.41,80,1,1,12.99
43,91811.15,0,694,32254.67,72,5076.14,74,0,0,13.34
30,128430.06,1,689,3630.03,60,6040.16,62,1,1,10.93
36,75745.08,3,588,62292.03,36,8226.62,96,0,1,12.51
53,94705.55,3,657,12666.26,60,7837.23,45,3,1,13.04
24,80913.84,3,652,23832.6,36,1279.25,58,1,1,11.93
49,57505.36,3,627,17934.62,48,7307.8,80,1,1,11.24
45,51054.27,1,538,24669.19,72,3368.61,93,1,0,14.14
36,81834.46,2,559,19812.02,36,15624.5,48,6,0,16.97
44,20386.21,0,599,14192.85,48,6672.36,82,0,0,13.99
22,112114.52,1,755,33167.12,36,11281.18,63,1,0,12.21
29,36260.27,3,611,22326.64,36,2796.84,57,1,0,12.74
48,157085.73,3,644,32668.79,48,7448.53,74,1,1,10.65
18,29499.66,0,753,16741.2,48,3173.34,61,0,0,11.65
26,34563.27,2,490,17880.77,36,2883.57,64,3,0,15.34
25,90486.49,1,607,35758.7,48,8603.89,53,3,0,15.23
24,29682.46,3,599,53684.51,36,2682.34,58,3,0,14.72
37,152225.63,3,427,8545.04,60,3805.26,74,0,1,13.18
36,116067.89,3,588,61934.65,48,5798.49,87,1,1,11.95
33,30481.9,3,708,17961.44,24,7238.49,57,3,1,13.24
34,63873.26,3,663,24374.13,36,16204.01,55,6,1,15.12
45,93030.81,2,737,40311.98,48,14496.71,74,3,0,12.95
45,36998.66,3,701,10311.74,60,6861.4,58,0,1,10.66
22,116725.53,3,655,20596.39,84,4811.35,73,1,1,11.14
44,76083.79,3,624,28346.18,48,6075.08,78,0,1,10.29
37,66526.93,1,704,25036.47,36,3649.33,74,1,1,12.6
40,36722.55,3,793,21260.2,48,1340.56,75,0,1,8.1
52,67321.97,3,732,23557.16,60,8339.33,79,1,1,10.32
21,111123.32,3,617,20738.69,36,737.64,68,3,1,12.16
40,105615.22,3,751,30146.32,36,7520.64,56,5,1,12.57
22,105074.03,3,665,21628.11,36,3096.78,35,7,0,15.73
40,95431.03,3,744,42126.18,24,4275.92,79,1,1,10.18
45,102244.94,3,785,16370.16,84,33729.66,70,1,1,10.18
57,22663.16,2,694,6298.5,48,28054.59,76,1,0,14.23
32,22582.43,3,739,16494.62,48,5927.08,49,4,0,13.34
42,31156.68,2,554,27894.47,60,1465.7,43,3,0,16.78
45,86391.32,3,451,24185.33,24,73747.9,61,2,0,17.03
23,89451.43,3,801,7639.78,72,22038.45,80,0,1,7.85
55,69142.42,1,582,18075.83,36,10026.67,60,2,1,14.36
40,186012.15,2,705,100000.0,120,4039.65,63,1,1,11.26
39,45667.07,2,531,6662.59,72,18054.53,45,1,0,15.54
40,46536.09,0,690,11905.55,48,1633.38,62,0,0,12.35
33,110617.54,3,600,35402.47,60,12461.07,50,0,1,13.37
33,124378.94,3,624,15832.26,24,14424.4,77,1,1,11.34
29,48838.88,2,725,7945.74,36,4251.75,88,1,1,10.94
32,15000.0,3,715,15513.33,36,11752.98,78,0,1,13.42
43,15373.01,1,671,20481.21,60,30537.03,63,1,0,16.67
49,77196.14,2,768,17270.71,60,10878.33,64,3,1,12.47
44,129993.04,2,593,18003.14,60,1053.2,53,1,0,13.36
29,38235.76,3,737,39355.59,48,9707.23,65,2,1,12.44
48,76466.95,3,642,10314.61,48,10364.13,66,0,1,9.17
47,46218.09,3,589,37681.97,24,62316.64,71,2,0,16.29
20,62282.93,3,769,100000.0,48,14464.79,76,5,0,14.18
46,39723.2,3,504,22275.15,48,8582.37,86,0,1,12.73
46,41497.95,3,704,40452.56,24,14779.75,71,0,1,11.46
36,63942.72,3,666,44849.65,120,4768.66,76,1,1,12.19
39,30990.42,3,552,24097.55,48,9576.3,79,2,1,14.65
26,39670.78,2,671,17145.15,36,3185.69,96,0,1,10.83
28,21568.74,2,626,25443.81,36,4852.6,100,0,0,12.81
39,58274.87,3,793,4659.41,36,3091.25,81,0,1,7.33
25,16936.91,3,750,8011.63,60,6234.12,62,2,1,11.81
42,192166.47,3,527,9599.96,48,13974.71,56,2,1,14.45
53,67914.51,3,608,19000.48,60,1400.18,42,0,1,12.6
24,94221.11,1,606,53121.8,36,3112.73,47,4,0,16.6
47,135415.2,3,602,81751.36,60,7321.88,51,2,1,14.45
44,134314.99,1,609,17900.42,48,6892.42,24,2,0,15.44
29,52135.58,3,584,55952.62,12,9415.55,73,2,1,14.04
42,60916.86,2,735,100000.0,24,2258.81,60,1,0,11.65
45,54305.34,0,617,16663.56,48,16732.31,49,1,0,15.2
59,67048.98,3,553,34905.96,24,7976.55,48,0,0,13.66
42,114333.54,3,668,100000.0,48,736.87,93,0,1,10.36
45,52034.45,3,808,7825.16,24,2959.64,74,1,1,7.85
32,84219.92,3,759,16243.4,60,5243.17,73,0,1,8.64
35,85767.7,2,600,14217.95,48,24180.66,82,3,0,13.79
20,72555.91,2,729,5946.38,84,12398.23,86,2,1,11.27
18,40275.53,3,541,16797.84,60,7178.04,95,0,1,12.0
43,117140.57,3,674,15525.07,36,14841.75,44,2,1,13.23
31,107486.48,1,732,28151.45,60,4449.78,89,1,1,10.69
37,169870.39,1,642,8130.58,60,1413.62,76,0,1,11.65
44,32920.18,3,662,69847.76,36,23603.37,77,0,0,13.75
34,47147.21,2,766,25424.15,36,4095.55,81,0,1,10.31
25,58513.09,3,699,38686.31,60,50180.56,77,1,0,13.55
22,177119.24,3,553,8121.32,36,2086.54,66,3,0,13.57
33,74605.07,0,573,33586.65,48,23696.43,47,4,0,18.32
45,68232.85,3,690,4125.91,36,48711.55,78,0,1,10.82
27,82707.12,2,604,21341.03,60,14265.45,58,0,0,12.68
43,47399.07,1,778,69228.12,48,6246.99,69,0,0,12.53
18,51883.1,3,658,26955.51,12,16315.51,83,2,1,10.79
46,123905.88,2,527,35110.74,60,20221.53,48,1,0,14.54
23,33328.23,3,588,11798.16,60,6101.27,20,2,0,15.04
38,51216.37,3,722,13714.44,36,23929.73,44,1,0,13.01
58,24331.3,3,673,7600.12,24,9144.08,74,1,1,10.32
36,35191.92,3,700,61288.08,12,5128.2,75,0,1,11.92
42,54929.42,3,591,10265.01,12,80000.0,62,2,0,16.43
43,41764.28,3,536,18422.58,60,13505.36,85,0,1,12.26
43,54999.66,3,715,15809.83,60,7594.91,63,2,1,11.3
48,62236.91,2,605,34062.19,24,1233.12,77,1,1,12.22
39,36309.73,3,639,61829.01,60,5480.45,27,4,0,16.46
34,54119.41,2,725,53551.43,60,942.89,61,2,0,11.86
58,30677.37,3,648,35944.43,36,6576.21,100,0,1,12.77
35,44776.78,2,605,18958.3,60,1688.98,100,0,1,11.24
53,65518.08,0,669,43001.26,48,16208.47,56,1,0,14.12
21,72329.19,3,592,71375.87,36,22035.21,37,2,0,17.09
48,47286.94,3,584,18624.6,48,458.19,100,0,1,9.24
47,21215.56,1,612,48865.46,60,1695.82,59,0,0,14.22
35,89319.64,2,709,55724.13,48,4683.42,27,1,0,13.22
34,225005.78,3,708,70582.67,48,12850.72,100,0,1,8.73
35,94495.14,1,747,77040.21,36,15017.46,65,3,0,13.64
26,50911.18,3,671,22446.65,60,6805.7,86,1,1,11.74
30,67845.85,2,675,11389.66,24,3357.97,90,1,1,11.23
56,25194.25,3,600,4966.87,48,28993.69,77,0,0,14.06
61,174706.91,3,613,27445.15,36,7742.19,93,0,1,11.16
18,51991.51,2,627,14905.58,72,3236.59,61,1,1,12.16
49,20996.69,2,603,15941.43,48,5886.93,16,3,0,16.78
27,67442.87,0,539,44093.32,24,4210.66,86,0,0,14.57
37,15192.14,3,581,31336.22,60,16343.55,64,0,0,15.91
39,34353.74,3,785,11064.32,60,40732.14,48,3,0,13.35
43,81709.98,3,633,8308.47,36,7482.75,88,0,1,9.1
32,43932.58,2,695,22605.33,36,19822.75,62,3,0,13.33
31,51395.93,3,727,4287.68,24,3729.75,51,2,1,11.39
37,36210.13,2,722,100000.0,84,16490.02,100,0,1,10.15
41,32954.91,3,626,15751.53,36,3854.19,88,0,1,10.83
58,61104.55,3,766,89041.87,60,4402.47,49,0,1,10.21
26,36724.1,3,565,29747.4,36,20646.55,78,0,0,14.2
19,46720.15,3,686,8139.71,48,7519.47,68,0,1,9.4
39,76090.72,3,850,37624.17,48,1408.86,97,0,1,7.33
40,82674.04,2,590,19113.34,48,2554.41,91,0,1,11.37
40,50558.84,3,654,11978.45,24,4136.01,56,0,1,11.42
40,73379.22,3,467,13839.7,60,30647.81,83,0,1,13.66
35,45254.42,3,741,5851.35,36,4685.76,39,3,0,13.07
39,40755.71,3,620,39094.46,72,23174.71,45,0,0,14.83
43,120333.9,0,769,23642.54,60,36105.34,79,0,0,11.4
44,39009.52,3,658,6595.54,36,18729.53,71,0,0,10.74
53,76899.7,3,572,19097.82,60,7182.88,46,5,0,16.61
37,52661.72,1,552,17714.53,60,6394.14,64,1,0,15.08
30,97961.72,3,608,24621.58,36,7381.45,88,0,1,10.33
36,50298.73,3,583,16243.49,36,5836.3,59,1,1,12.71
18,97149.45,3,732,12564.34,36,1998.08,64,1,1,9.32
41,47101.49,2,657,77231.27,60,9411.92,45,2,0,14.52
49,113951.14,2,654,12090.55,48,2792.63,75,0,1,10.73
43,250000.0,3,748,4450.31,48,4613.21,81,1,1,9.0
35,76439.45,3,594,68308.96,60,17863.82,61,6,0,17.22
42,31745.02,3,600,13525.61,36,16727.35,65,1,0,14.37
60,75710.85,3,651,5821.37,60,1265.68,79,1,1,10.75
30,76345.26,2,563,7300.67,60,3071.17,61,2,0,13.41
39,92455.43,0,621,3528.46,36,31574.72,80,0,0,12.7
42,57828.08,3,682,67276.48,72,13576.33,83,0,1,11.26
33,22839.48,3,536,6072.01,48,19650.16,50,5,0,18.38
40,126340.9,2,638,17068.82,36,11809.72,69,0,1,12.07
37,60139.23,1,826,16625.85,60,28661.99,50,1,0,11.7
39,32755.0,1,716,16380.2,60,12007.79,84,0,0,12.27
27,50920.91,1,758,21071.16,24,8336.08,69,2,0,12.2
39,41051.28,3,620,55977.74,84,11496.44,65,1,0,14.14
32,31865.14,2,596,13790.95,36,1074.76,40,1,1,14.03
41,29956.51,3,724,51798.24,48,7844.97,71,2,0,12.32
28,41956.07,3,752,7151.56,12,7525.8,78,0,1,8.86
38,46098.76,3,639,2328.59,36,15893.72,71,1,1,11.39
48,105755.57,2,533,78784.76,48,10270.21,87,1,0,13.16
40,37909.0,3,665,25470.91,60,18759.27,91,0,1,11.49
29,62747.29,3,582,19576.77,120,11193.58,100,0,1,10.41
37,24458.64,3,790,33876.19,72,28908.23,51,2,0,15.15
48,27684.85,3,637,46044.01,36,4534.49,85,0,1,11.66
43,77307.53,3,522,5872.83,60,4919.18,80,2,0,13.76
40,29906.62,1,713,9293.51,48,24966.49,84,0,0,12.21
44,107183.02,3,553,31908.39,36,10634.5,62,0,1,13.02
37,86311.28,3,624,10914.45,24,2488.82,76,0,1,10.43
54,28979.35,3,686,21311.95,84,22404.6,87,0,0,13.04
43,24362.95,3,615,50701.56,48,17072.96,46,2,0,16.74
56,80477.3,2,695,12247.95,36,7245.38,40,1,1,12.22
43,33106.54,3,641,7829.87,12,13967.92,74,1,0,13.42
36,67814.1,3,608,54897.89,60,22945.39,73,1,0,13.87
27,121412.81,3,685,18484.99,36,1750.43,78,0,1,9.39
40,56551.73,2,661,15931.68,60,5195.61,81,0,1,9.58
45,41976.88,1,661,11653.9,60,9969.28,81,0,0,11.36
27,33290.1,3,596,14203.97,120,4406.24,59,4,0,14.57
49,25853.24,3,665,76903.9,36,19738.15,71,0,0,13.95
51,41319.71,0,677,13981.99,60,11128.61,78,1,0,14.18
33,30481.69,3,605,14682.93,36,3649.85,46,0,0,12.86
20,24257.97,3,586,32714.48,60,2313.31,46,2,0,15.18
22,169177.17,3,580,31021.85,48,35290.38,89,1,1,11.66
40,60383.13,0,620,23876.43,72,5840.37,39,3,0,16.59
34,106251.21,3,637,6764.59,48,9193.19,61,0,1,11.07
33,111238.7,3,676,10272.03,60,18618.46,80,0,1,10.32
26,15000.0,3,562,23072.11,36,4405.28,66,2,0,15.32
36,55242.72,1,580,23521.48,36,7861.63,40,6,0,18.98
47,26379.21,2,567,13516.05,12,9510.22,67,1,0,15.89
42,58976.05,3,598,76312.94,36,3606.33,86,0,1,12.04
36,19535.33,3,670,13627.9,36,4345.91,58,2,0,14.43
45,56975.77,3,609,7324.81,36,2165.74,80,1,1,11.35
36,51258.5,3,614,8481.84,12,9044.83,78,3,1,13.89
51,99750.93,3,607,35861.81,24,24286.95,68,1,1,12.41
40,73174.06,3,600,100000.0,48,12876.42,72,2,0,15.03
34,27919.23,3,745,70858.86,60,20841.45,79,0,0,13.52
39,74939.56,2,660,11944.57,36,3382.82,71,1,1,11.57
42,101386.54,0,477,58321.94,48,46325.13,61,3,0,18.1
36,90499.32,3,719,8339.42,36,37708.7,92,0,1,9.09
46,66302.62,3,738,46619.07,12,3254.14,65,1,1,11.17
43,63119.44,3,531,9284.06,36,3486.41,81,0,1,12.82
19,92738.8,3,712,26832.86,24,2937.72,87,0,1,9.13
35,111751.7,3,702,55119.74,24,19809.75,88,0,1,8.81
38,24929.78,2,587,8894.89,24,7420.59,82,0,0,11.87
39,54889.25,0,743,22583.43,36,20370.16,46,1,0,13.06
32,41154.94,3,634,39652.83,60,3350.41,41,6,0,16.28
39,27957.07,3,590,14674.49,24,6452.81,96,0,1,10.86
35,36879.45,3,718,47732.32,48,610.54,85,0,1,10.02
34,53165.01,3,755,23652.01,12,3653.5,57,1,1,11.32
54,93399.78,3,692,100000.0,36,17980.03,57,3,1,14.68
38,28460.22,2,792,46222.23,36,3341.34,58,2,1,12.64
58,46687.03,2,756,25014.95,36,1379.27,73,2,1,10.05
39,61496.24,3,611,25005.56,36,12593.06,43,0,0,13.24
38,31211.8,3,638,23123.13,48,17381.55,72,2,0,13.6
60,89842.57,0,600,31210.19,24,7054.48,53,1,0,14.59
40,144331.13,3,514,15501.25,60,15637.96,74,1,1,13.33
42,32986.19,3,668,32011.96,24,8200.31,49,0,0,14.03
24,32839.73,3,701,51505.11,72,17007.59,47,2,0,13.12
23,54627.19,3,590,54372.77,36,17690.02,64,1,0,14.24
35,33281.45,0,748,14324.65,48,2606.1,63,1,0,12.41
39,52935.51,3,653,45324.31,12,2283.14,59,1,0,12.79
51,77545.01,2,716,9515.03,24,4437.36,87,2,1,10.81
31,64893.31,2,665,21027.53,48,64320.64,98,0,0,12.84
42,107384.74,3,610,25136.59,36,8089.5,62,2,1,12.15
35,92587.27,3,682,16341.56,36,9644.86,37,1,1,13.32
41,92729.15,3,665,27582.37,48,73571.46,100,0,1,11.43
44,44279.57,2,636,19004.6,60,9161.43,86,0,1,11.1
19,107870.84,1,539,2595.66,60,6434.76,51,2,0,16.01
28,106760.59,3,710,84758.14,36,5645.79,68,1,0,11.14
42,65974.21,2,745,21899.3,48,43168.34,94,1,0,11.99
38,62928.04,3,643,15893.74,60,5040.48,35,3,1,14.86
44,52317.6,3,546,17015.14,36,13590.21,57,0,1,11.88
37,88151.65,3,674,20515.47,60,5373.89,75,1,1,11.14
48,24592.81,2,664,33965.6,48,1576.81,63,1,1,13.95
49,34426.75,2,490,8757.86,36,8885.48,62,0,1,15.04
37,47495.31,3,733,22950.93,36,12061.15,55,3,1,12.62
44,20403.97,3,701,71783.0,12,15721.01,44,2,0,15.09
26,49720.55,1,678,19858.69,12,5046.62,72,1,0,11.8
26,60709.07,2,661,78080.91,36,3760.1,81,2,1,14.47
18,40801.9,3,516,6182.84,36,2732.59,67,4,1,14.87
41,69736.32,3,694,43486.09,72,3325.2,63,0,1,10.62
38,41448.63,3,693,47138.51,60,3576.68,90,1,1,10.72
52,66250.01,3,625,83832.38,72,2118.25,51,0,1,13.36
35,104358.26,1,591,24438.99,60,1057.24,55,2,1,13.39
22,88268.86,2,610,11142.87,48,6015.06,58,3,0,13.23
42,125756.09,2,722,11381.94,36,38327.7,84,1,1,10.7
38,59320.9,0,747,35919.4,36,5958.46,85,2,0,12.83
22,97946.73,3,611,48987.46,24,25032.65,86,0,0,11.62
38,36920.43,3,690,14178.12,36,12547.08,59,1,0,12.23
35,58292.93,2,538,100000.0,60,2502.44,43,1,0,15.4
33,71615.81,2,383,11525.12,60,7391.24,63,1,0,15.89
32,26804.31,3,703,4213.22,60,17775.01,63,0,0,12.73
29,16048.5,2,645,13584.56,60,2404.67,45,1,0,14.34
32,42908.97,3,553,41339.08,12,8268.36,69,3,0,13.33
19,42657.73,3,557,18475.58,36,45121.73,50,5,0,18.4
52,140755.08,3,636,9734.27,84,9795.43,87,0,1,11.02
32,32897.21,2,736,47215.17,48,4897.6,68,2,1,12.19
41,143243.91,2,571,14829.57,36,50157.46,57,4,0,15.38
44,78406.34,3,715,7926.1,48,2210.88,70,2,1,9.98
40,92623.92,3,690,23588.97,60,7251.87,76,1,1,11.23
36,85344.1,2,745,7671.54,48,20274.89,77,0,1,9.84
39,78828.78,3,503,32383.13,36,8345.61,59,1,1,14.84
18,250000.0,1,726,16160.19,72,14018.95,74,2,1,11.83
47,38204.94,1,652,14780.32,48,1302.88,65,2,1,13.45
24,63685.69,3,767,17021.07,60,6570.21,89,2,1,10.38
42,55883.78,3,628,2936.39,36,2448.09,67,3,1,13.44
31,75476.91,0,617,15573.34,72,4631.88,79,1,0,13.87
34,38713.18,3,601,17073.4,72,80000.0,96,0,0,13.5
34,60758.31,3,745,21985.85,48,6468.69,92,0,1,8.33
50,250000.0,2,753,17760.13,12,3700.1,67,2,1,11.22
32,24237.7,3,560,14387.51,72,80000.0,90,0,0,14.82
25,67303.87,2,607,9274.73,48,6547.13,68,4,1,14.77
30,52965.0,0,702,38805.13,120,41710.68,80,0,0,14.14
38,25447.92,3,826,26467.42,84,10160.16,85,1,1,11.09
33,156215.71,3,774,54242.19,60,5395.35,36,2,1,11.55
33,100297.91,3,481,51477.77,48,6688.69,84,0,1,12.7
33,181447.24,2,765,20711.17,48,8176.83,49,1,1,10.73
64,38526.96,3,678,69867.23,24,1264.73,80,1,1,10.8
54,108732.79,1,713,20397.26,48,3175.33,48,4,1,13.67
18,114992.97,3,636,38042.15,24,50609.97,92,0,1,11.71
22,66525.76,3,600,31522.04,36,14129.44,79,1,1,12.91
24,121831.29,3,670,2144.71,36,8744.09,73,1,1,11.6
40,45679.44,1,578,100000.0,84,4466.29,71,1,0,14.07
26,22784.65,3,698,30658.92,48,21083.57,89,0,0,13.75
41,44570.43,2,597,29429.34,60,47281.3,64,2,0,16.2
50,206056.77,3,572,21872.13,36,2821.47,99,0,1,11.31
40,63923.98,3,643,14657.75,36,10036.59,65,3,1,11.35
19,32076.56,3,718,14829.98,36,28220.97,33,5,0,17.76
30,31640.03,2,588,17117.79,72,4845.77,79,1,0,13.07
58,57003.24,2,560,7496.0,60,10018.31,82,0,1,11.94
29,45910.38,3,537,28132.71,48,5382.63,100,0,1,11.72
43,168622.25,3,652,27982.42,60,2144.54,57,4,1,13.83
32,47782.27,3,647,22526.8,48,13454.52,62,0,1,11.21
30,29038.75,3,689,11745.99,48,7159.35,67,0,0,11.83
55,20407.29,3,704,100000.0,60,40905.35,97,0,0,13.4
48,112018.03,2,597,23618.46,36,3958.26,55,1,1,13.44
30,170171.99,0,649,23081.38,120,6124.69,72,3,0,14.17
35,29797.34,3,680,26638.4,72,1672.56,84,0,1,10.89
27,72924.97,3,639,12286.83,60,1063.38,74,1,1,10.81
26,122364.11,3,732,13066.55,36,16104.24,50,2,1,11.89
49,55344.53,3,551,67703.67,24,828.47,88,0,1,12.61
48,49700.26,1,570,39442.16,84,3321.4,73,0,1,15.24
47,30548.84,3,714,13893.55,48,3287.29,92,0,1,8.83
39,25292.11,3,653,30874.77,36,8753.35,69,4,0,14.56
36,120253.32,3,589,49062.58,36,6740.13,91,0,1,11.16
54,73088.48,3,632,17664.6,36,5997.74,100,0,1,10.48
37,27111.25,3,661,18136.26,12,7209.32,85,0,1,11.69
38,119540.34,2,716,48164.23,24,1851.45,42,2,1,12.57
37,60932.03,2,679,44110.09,84,10639.63,37,3,0,14.9
26,50469.59,2,614,7656.92,60,12837.13,74,0,0,11.87
51,20898.43,3,703,8314.51,48,17675.42,100,0,1,11.2
43,59728.01,0,672,32456.69,48,13032.87,36,1,0,16.11
42,77213.82,3,614,100000.0,36,795.19,71,1,1,13.07
44,85425.31,3,633,84031.97,60,7924.01,100,0,1,10.47
34,37015.18,3,488,29049.45,36,1130.02,87,1,1,14.39
48,56178.17,3,700,22598.08,72,5973.77,61,3,1,13.0
30,45845.49,0,694,17642.06,24,11228.68,100,0,0,12.53
18,48091.24,1,593,22973.52,72,9897.24,75,1,0,14.18
38,23904.75,3,608,45917.16,36,849.55,75,1,0,12.36
52,112215.09,3,676,97764.46,24,23176.72,88,1,1,11.68
35,176471.92,3,805,7341.81,84,4761.77,73,0,1,8.29
40,50367.75,0,520,13715.87,72,4979.97,98,0,1,14.33
26,25860.27,3,632,20795.74,60,10290.17,62,2,0,14.41
45,106570.21,2,587,100000.0,48,3860.22,90,0,0,11.53
53,165281.93,3,661,5226.71,36,23037.5,69,4,1,11.8
47,24768.41,2,607,26698.7,24,13081.15,51,0,0,14.19
26,95469.07,3,681,79194.02,84,7563.92,100,0,1,9.61
48,51065.15,3,808,100000.0,48,12128.88,57,2,1,11.82
40,58835.25,3,593,17599.92,24,2033.84,61,1,1,12.48
40,42224.81,3,554,16044.03,36,14807.11,53,3,1,15.83
38,47702.74,3,750,100000.0,60,11341.6,100,0,1,9.31
45,55281.75,3,705,9625.35,36,5274.23,66,1,1,10.83
28,24859.99,3,694,23380.35,36,31055.61,48,2,0,16.14
27,41910.76,1,623,33668.42,48,20833.6,64,2,0,16.38
45,18051.66,3,650,100000.0,36,7155.92,75,1,0,11.82
55,69057.7,3,592,70789.34,36,14088.59,81,0,0,12.23
36,50777.76,1,601,27509.16,60,15121.41,35,0,0,14.91
36,68330.64,2,636,42804.74,36,7114.86,78,1,1,11.8
49,65250.16,2,646,35889.33,36,3184.69,54,0,0,13.13
44,20991.28,3,563,11038.51,48,12592.85,92,1,0,13.09
35,42635.3,3,667,29772.05,60,5387.6,62,1,1,12.28
47,56690.08,2,588,25425.77,84,8533.4,77,2,0,13.55
28,50716.01,3,526,22268.41,36,6875.22,75,1,0,14.0
46,250000.0,3,424,100000.0,84,24660.43,62,4,1,17.53
29,63677.55,3,752,100000.0,72,23033.32,79,0,1,9.67
18,45670.98,3,641,26819.76,24,6666.27,66,3,1,13.28
46,43508.59,3,754,4899.63,120,3695.88,82,1,1,9.37
47,250000.0,0,600,18566.16,60,6830.23,56,0,1,13.68
41,86531.39,3,784,34882.98,36,11090.49,93,0,1,8.57
32,85487.35,3,492,31184.07,120,5135.07,92,0,1,12.41
39,32158.2,2,547,6115.1,12,28972.96,69,1,0,15.32
35,35401.56,3,611,9971.8,36,1370.71,79,1,1,12.68
41,31536.08,3,653,27502.8,36,5252.31,97,0,1,10.42
51,35716.58,3,754,29812.5,24,5629.4,100,0,1,8.07
52,50355.09,1,573,14461.39,84,14424.01,46,0,0,16.15
34,127097.68,3,630,41724.95,60,6445.36,58,0,1,12.06
36,90431.06,3,605,16007.35,12,7608.18,49,0,0,12.74
47,17180.94,3,584,29407.41,48,2363.72,100,0,1,12.26
30,59485.02,3,616,53196.95,36,13324.08,61,3,1,15.73
18,119892.01,3,696,40038.5,24,9321.5,57,1,0,10.7
47,160100.0,3,737,20061.79,36,9451.82,68,2,1,10.75
36,171194.49,3,666,28954.02,48,855.66,66,1,1,10.27
28,97171.03,0,569,17035.67,48,4098.39,54,1,0,15.35
46,57827.61,3,480,33057.72,84,20028.67,69,0,0,15.54
