age,income,employment_status,credit_score,loan_amount,loan_term,existing_debts,payment_history,missed_emis,loan_approved,interest_rate
45,81029.0,1,578,31720.62,60,24905.6,68,2,0,15.77
47,81868.5,2,608,28083.97,36,7999.29,80,2,0,13.2
30,133543.35,3,632,78351.3,24,5575.44,60,4,0,14.25
23,56990.95,1,707,21304.13,60,13975.84,79,1,0,12.32
53,71960.35,3,617,5411.02,84,3659.01,69,0,1,11.48
34,46044.22,3,584,36956.48,36,39854.01,54,3,0,17.64
35,66782.34,1,621,100000.0,36,8162.33,56,2,0,15.72
51,77939.77,2,588,38945.04,36,5421.92,92,1,1,12.0
43,56444.55,3,575,11729.6,60,14571.88,52,0,1,13.63
42,20287.29,1,520,9269.12,12,20728.94,48,6,0,20.0
59,73048.77,3,655,10276.6,36,39973.63,76,0,1,12.23
31,74513.6,3,604,100000.0,60,6568.44,69,2,0,13.55
47,39810.9,2,727,16951.95,36,24005.94,46,0,0,13.42
38,27704.99,1,534,12963.4,36,8966.15,60,1,0,16.86
40,145150.66,3,606,19404.31,72,4396.75,55,2,1,13.24
53,80407.87,3,795,17093.86,72,3726.36,58,1,1,10.39
43,52185.05,2,574,77197.34,84,2705.43,100,0,0,12.11
43,30266.0,0,631,9783.16,36,3859.55,64,1,0,14.15
48,36567.35,3,552,56642.48,72,24728.37,54,3,0,17.29
34,130816.94,3,542,24286.45,60,16427.46,100,0,1,10.14
29,65029.56,2,773,57850.72,36,2342.07,85,3,1,12.27
27,43029.78,3,663,78127.33,48,1413.2,83,2,1,12.54
18,81292.87,3,660,23572.55,12,2664.33,55,2,0,12.6
58,36730.44,3,514,17119.08,60,3726.65,91,0,1,12.99
26,147341.13,3,678,23224.04,60,5983.34,84,0,1,8.82
35,134817.91,3,742,20418.23,60,26182.94,72,4,1,11.08
35,45254.42,3,741,5851.35,36,4685.76,39,3,0,13.07
41,41060.34,3,703,76266.14,48,43499.29,69,0,0,13.84
46,15000.0,3,559,26812.62,36,1509.9,100,0,1,12.16
46,24613.53,3,675,8686.46,84,5717.96,73,2,1,11.17
32,26804.31,3,703,4213.22,60,17775.01,63,0,0,12.73
36,64933.19,2,506,3421.8,24,18905.44,65,4,0,16.83
40,49230.06,2,560,40797.84,36,5792.31,67,0,0,13.46
35,26710.14,3,721,13424.25,60,22065.12,55,3,0,15.96
54,50579.5,2,720,15307.21,48,18255.04,69,2,1,11.72
42,81080.87,3,526,32549.7,60,4096.49,95,2,1,12.67
45,82182.99,2,713,14576.44,36,11102.53,93,0,1,10.2
44,19152.68,3,657,34105.69,60,16376.67,56,2,0,16.52
49,55439.18,1,712,23770.75,36,4400.46,92,2,1,10.85
39,26107.96,3,599,20592.79,48,44104.87,83,1,0,14.94
25,102851.06,3,701,6259.15,84,3514.45,81,0,1,9.57
41,95845.03,1,717,11432.49,48,9358.99,77,0,1,11.54
31,34932.88,3,621,35668.68,12,2322.09,53,0,0,13.74
32,37811.66,2,651,12763.98,120,8985.43,62,2,0,13.92
43,45398.75,2,598,57774.09,36,2787.57,84,0,1,12.71
50,15495.79,2,782,100000.0,60,6038.26,48,2,0,13.5
38,73246.15,0,640,37238.86,48,1658.06,51,0,0,14.14
41,50832.61,3,576,72712.28,36,18030.38,75,0,0,14.41
55,107162.86,0,592,39205.87,36,11571.26,55,0,0,14.3
40,30975.58,3,660,14365.58,36,24038.47,84,0,0,12.26
64,41296.22,2,710,25851.43,72,5722.69,56,0,0,12.5
43,24247.89,3,543,100000.0,72,25181.06,74,2,0,17.84
20,32775.14,2,797,14489.17,48,8427.7,75,1,1,10.17
45,29460.65,3,674,9590.59,24,9073.99,61,1,1,11.34
41,108834.56,3,687,8889.66,72,67107.65,65,1,0,11.32
50,39381.16,3,642,18508.34,48,4990.66,57,1,0,12.51
44,64505.48,1,651,9869.68,36,27652.16,69,0,0,12.32
36,47645.43,3,638,84054.07,36,13091.06,52,1,0,14.47
25,27954.15,2,731,26188.75,36,4573.78,65,1,1,11.26
35,54123.28,0,649,47924.45,48,2173.97,83,1,0,14.62
29,85773.21,3,711,17345.14,48,2883.95,49,0,1,10.26
32,29008.51,3,615,8847.08,48,25101.3,61,0,0,13.55
43,97291.57,3,665,7727.07,72,45908.22,79,1,0,11.34
54,35960.18,3,585,10653.1,36,8878.96,32,5,0,16.24
41,44811.03,2,747,29086.24,48,9357.02,100,0,1,10.67
26,82323.33,2,583,33386.48,36,17614.07,88,0,1,12.68
42,40212.71,0,624,35687.54,60,8719.37,42,4,0,18.05
49,61239.33,3,624,6694.64,24,24335.71,32,2,0,13.84
31,49572.2,3,621,22019.26,36,10846.77,70,1,0,12.42
36,64706.75,2,707,9692.92,60,9279.3,49,0,1,10.98
38,15000.0,3,624,30368.85,36,4027.04,87,0,0,10.53
30,19974.08,3,761,32314.19,48,3148.66,77,0,1,9.77
44,86645.49,3,584,8623.63,120,344.09,72,2,1,12.71
36,111559.0,3,663,47782.93,48,27836.87,59,3,0,13.3
42,34672.7,3,587,100000.0,36,6998.09,98,0,1,11.92
29,51719.13,3,683,42953.29,36,5429.5,83,0,1,11.29
33,71455.6,2,648,19336.17,60,1150.89,80,3,1,13.18
45,90756.06,1,637,17098.8,36,4272.21,91,1,1,12.99
34,17736.74,1,745,18634.11,60,3745.51,51,0,0,11.64
55,35185.03,3,597,11985.02,60,3660.03,93,0,1,10.28
34,49042.98,3,696,26954.85,48,11303.14,65,0,1,11.7
40,91298.0,3,588,8859.36,60,9156.77,76,3,1,13.28
47,250000.0,1,659,4857.32,36,2077.05,67,4,0,13.95
23,52218.73,3,554,26256.83,48,2213.12,36,1,0,13.98
20,25740.31,3,596,22403.81,60,2209.06,87,0,1,11.91
22,76218.6,3,643,13947.62,36,49539.52,37,3,0,15.66
50,132269.59,3,795,7893.88,36,36052.18,52,0,1,8.52
32,63882.99,3,658,27772.32,60,3455.43,61,4,0,13.7
63,34752.64,0,782,9975.23,60,1122.6,34,3,0,13.65
32,106382.5,1,667,19709.27,48,9209.99,50,1,1,13.64
39,89154.61,1,619,90398.01,60,8492.51,74,3,0,15.53
53,32349.42,3,773,37084.41,48,11124.63,63,1,0,12.91
58,75271.39,0,684,7366.47,72,17006.89,65,1,0,13.24
58,108918.95,3,598,7943.58,60,12729.84,53,1,0,11.95
50,121678.07,3,687,24870.94,36,2653.3,70,1,1,9.05
48,57533.96,2,626,7330.09,36,10873.03,64,0,1,11.56
43,48298.33,3,490,4440.93,60,19030.98,40,0,0,15.18
45,125036.92,1,724,33721.73,72,3928.44,66,2,0,12.6
32,28966.74,2,737,28474.06,36,10937.54,47,1,0,13.27
29,77897.38,3,797,31586.3,48,4662.09,86,0,1,7.86
37,26317.36,0,683,27185.2,24,59645.25,62,0,0,16.49
36,113462.28,3,630,20905.16,36,2149.89,100,0,1,9.76
33,51285.98,3,716,12968.12,60,25743.8,87,1,1,11.57
44,128174.76,3,717,33286.53,24,1524.14,67,0,1,9.33
47,80406.29,3,781,74899.82,60,48681.42,80,0,0,10.57
38,28740.65,2,646,14750.27,72,2587.51,32,2,0,15.81
52,140755.08,3,636,9734.27,84,9795.43,87,0,1,11.02
26,151864.99,0,592,8883.09,36,1588.92,55,4,0,15.75
36,101658.24,2,692,11010.62,60,2100.69,71,1,1,11.63
30,37912.92,1,526,25902.09,84,19885.52,56,3,0,19.53
19,49830.95,2,712,3977.06,24,22655.6,58,3,0,14.43
37,65333.25,3,697,31298.84,36,10294.44,66,3,1,12.12
36,39252.63,2,696,36869.15,72,17001.92,71,2,0,14.04
53,165281.93,3,661,5226.71,36,23037.5,69,4,1,11.8
44,65290.11,3,772,10063.35,84,4088.05,69,1,1,8.81
27,15000.0,3,719,23476.26,48,2000.27,40,3,0,14.0
56,73395.18,3,601,19638.05,24,7992.8,100,0,1,10.48
50,48586.72,2,602,33379.93,36,4549.62,74,0,1,12.21
43,57242.05,3,579,19674.73,36,11951.61,77,3,1,12.15
35,47993.86,3,694,60585.79,36,14017.03,63,0,0,12.24
28,97171.03,0,569,17035.67,48,4098.39,54,1,0,15.35
34,117220.57,3,736,10032.38,48,16384.79,72,2,1,10.99
48,70957.18,3,755,9407.35,48,15586.16,75,1,1,9.72
56,48845.29,1,579,39670.96,24,16702.56,93,1,0,14.32
53,58407.39,0,635,22554.66,60,5389.5,100,0,0,12.13
33,60582.4,1,651,36569.61,48,17675.28,96,0,0,12.41
26,36995.15,3,720,35972.07,60,13629.64,38,2,0,14.08
39,84741.2,3,778,4377.01,60,15370.18,61,0,1,7.84
20,78907.01,3,515,8847.89,36,43381.51,76,0,0,14.49
41,150883.72,3,624,9735.17,12,11246.07,62,0,1,10.85
36,127161.07,3,628,11466.08,72,4416.21,69,0,1,9.97
33,39679.7,3,537,15736.15,60,2669.23,31,2,1,15.07
22,97946.73,3,611,48987.46,24,25032.65,86,0,0,11.62
43,33840.99,3,684,57456.64,60,11583.16,36,4,0,15.54
32,90904.0,3,627,17425.45,12,43045.89,41,1,0,13.59
26,43915.89,3,526,18015.28,12,1064.7,51,3,0,14.97
18,32404.35,3,850,12527.14,48,20144.11,68,3,1,11.74
37,70829.24,3,671,23655.48,24,6240.79,40,1,1,11.89
55,15000.0,0,658,25900.48,84,5690.08,50,3,0,17.43
54,20939.96,0,562,41989.73,72,3771.36,90,0,0,13.8
33,53825.62,3,670,41720.63,48,19921.82,67,1,0,14.01
31,62910.29,2,636,3492.26,24,14966.0,77,0,1,12.14
42,47973.72,3,498,19495.99,36,2585.35,47,6,0,17.45
28,23209.99,2,564,66654.65,36,9555.97,69,3,0,16.8
41,36653.53,1,713,15514.15,48,16417.68,67,2,1,13.12
45,75714.55,1,805,54797.15,36,9681.87,55,5,0,14.59
50,84886.39,1,679,17237.43,48,24534.62,69,0,0,12.74
36,59294.16,2,738,25334.92,36,6063.01,35,1,1,12.6
35,119862.47,3,637,8870.51,84,850.35,77,0,1,10.69
29,75996.17,3,643,9141.7,84,9766.54,62,0,1,11.09
29,38235.76,3,737,39355.59,48,9707.23,65,2,1,12.44
35,50599.59,3,783,44598.46,48,11061.06,85,0,1,9.16
41,25803.88,3,754,22497.13,24,24513.5,77,0,0,12.81
47,56112.65,3,564,8250.1,36,1150.02,64,0,1,11.38
29,116688.16,3,644,22812.04,72,6383.79,49,1,1,12.34
52,90325.41,3,672,60221.7,60,3220.66,93,0,1,10.16
35,138857.79,0,629,88813.43,36,2421.08,45,2,0,16.43
37,49924.59,0,681,17096.58,48,7537.92,81,0,0,12.53
30,134276.97,1,715,5837.78,84,16347.37,41,2,0,12.23
18,53317.37,1,730,43143.67,36,10948.38,86,0,1,11.07
46,144777.17,3,784,17663.04,36,4074.4,88,1,1,7.89
45,59094.08,2,623,46837.18,84,7006.04,35,3,0,15.47
35,91522.38,3,540,27580.32,48,20535.21,78,0,0,13.09
38,145083.89,3,678,10864.38,36,16044.63,76,2,1,9.78
43,53313.42,3,800,23077.09,36,4662.14,82,0,1,9.21
22,68256.87,3,611,62734.74,72,4369.94,76,1,1,13.21
32,129743.93,2,704,19548.95,60,1456.1,52,0,0,11.08
45,55281.75,3,705,9625.35,36,5274.23,66,1,1,10.83
25,27104.76,1,665,6180.07,12,1428.26,99,1,1,11.21
40,216599.27,3,650,11875.92,36,64027.61,50,1,1,12.57
24,45167.87,3,576,15865.32,36,3445.7,75,1,1,13.02
42,65857.83,3,467,42446.48,24,24562.62,90,0,1,13.92
37,119803.0,3,561,8985.08,36,49916.47,52,2,1,15.05
21,41560.42,3,618,76343.75,24,10058.78,44,2,0,14.52
49,32704.87,1,737,7557.37,84,7331.87,47,3,0,14.24
30,69719.99,0,641,100000.0,12,2159.51,77,0,0,13.39
29,20417.63,3,608,87589.36,36,4892.21,47,1,0,14.72
40,50375.31,3,578,24659.88,36,40294.29,67,1,0,14.49
49,69357.06,3,702,5894.91,60,11513.24,94,1,1,9.89
27,50920.91,1,758,21071.16,24,8336.08,69,2,0,12.2
38,23716.57,3,735,16163.76,48,30095.27,55,2,0,15.63
42,155827.79,3,698,7947.16,60,16257.19,72,2,1,11.08
44,63711.66,3,531,27800.46,84,6989.24,68,4,0,15.6
39,141307.16,3,621,11396.77,60,10059.33,78,0,1,10.28
34,51224.76,3,805,12432.57,24,3759.1,99,0,1,7.47
29,35312.52,2,739,18714.56,24,4623.74,77,0,1,10.67
38,70369.03,3,526,13905.96,60,6592.59,100,0,1,11.08
27,52602.96,1,645,100000.0,36,14150.02,78,3,0,15.04
18,29535.35,1,679,14348.9,36,2327.7,56,0,0,12.06
42,144620.82,3,589,31341.7,120,8745.03,100,0,1,10.26
47,41218.31,3,465,24745.97,60,5487.0,67,4,0,16.23
18,19847.64,3,657,29208.07,60,3291.41,51,1,0,13.54
27,132839.86,3,586,31047.41,72,5516.55,100,0,1,9.84
44,44241.62,3,587,44582.17,48,795.2,56,1,0,13.67
58,41577.14,2,621,27259.49,60,3798.69,56,3,1,14.25
38,20759.67,3,639,26368.27,36,2698.67,60,3,0,15.05
30,170171.99,0,649,23081.38,120,6124.69,72,3,0,14.17
36,27620.45,3,579,19717.58,36,828.99,86,0,1,11.67
51,62011.16,2,632,10620.72,48,9807.4,22,0,0,14.05
31,103525.39,3,509,20979.59,36,20119.07,86,0,1,13.47
30,77113.23,3,674,26715.89,24,7206.25,60,2,1,12.21
33,57768.99,1,421,30385.83,48,13343.6,62,1,0,16.28
28,21568.74,2,626,25443.81,36,4852.6,100,0,0,12.81
39,36833.58,1,723,18281.34,48,1711.93,73,0,1,10.33
54,67015.57,2,565,21043.27,48,8116.8,78,1,1,12.83
41,37335.34,1,707,14144.52,48,16000.55,69,1,0,13.82
35,67644.12,3,742,28298.93,24,2155.14,83,1,1,9.37
35,90133.4,3,385,18455.13,36,5088.67,99,0,1,12.94
22,106670.69,3,637,25449.43,60,6328.91,25,2,0,14.0
46,28689.67,3,419,49052.3,36,80000.0,89,1,0,17.81
37,223683.56,3,640,12487.87,36,10131.16,97,0,1,8.98
36,94891.33,3,649,35502.43,48,1205.23,79,0,1,10.89
69,59812.59,3,451,22619.51,72,941.19,57,0,0,14.87
40,115119.03,3,803,100000.0,60,16822.94,49,0,0,11.3
30,247519.5,3,672,18526.54,24,80000.0,100,0,1,10.0
33,25254.71,0,582,38412.25,72,6118.21,53,3,0,17.38
49,52304.75,3,767,22298.68,60,5762.81,97,0,1,7.54
39,15000.0,3,506,7254.35,60,12466.17,77,1,0,14.35
23,67210.91,2,551,14522.42,48,3647.16,100,0,1,12.12
47,74550.84,3,466,44550.42,60,636.41,64,1,0,14.66
31,58483.66,0,794,15581.58,48,22862.75,41,2,0,13.7
56,40428.08,2,676,3728.63,60,4388.83,70,1,1,10.3
48,17505.87,0,702,21480.0,72,23158.52,43,3,0,18.02
33,74915.81,3,674,9192.39,72,3785.8,100,0,1,7.84
50,143381.0,3,695,24476.14,48,9152.47,81,1,1,10.93
38,41998.49,3,656,76184.83,72,19050.18,84,1,0,13.3
46,77966.61,0,671,40764.46,24,23631.86,84,0,0,12.15
42,23367.78,3,658,75306.72,24,10229.07,57,0,0,14.31
29,78773.18,3,601,14055.8,48,9732.63,67,1,1,11.75
31,47286.05,1,646,19642.82,60,15058.62,71,0,0,13.25
48,37894.04,3,671,9551.48,36,12889.52,100,0,1,10.21
34,37940.78,1,658,12743.36,48,2227.91,49,1,0,13.39
33,47279.55,1,531,10493.3,24,2270.87,56,3,0,15.83
28,75316.91,3,542,7743.6,48,983.33,63,0,1,12.17
42,27247.09,3,736,65688.9,72,17439.76,57,4,0,15.03
58,47180.26,1,625,4131.65,60,5454.9,43,4,0,15.91
27,58402.67,1,696,65914.33,36,18401.68,21,4,0,17.75
38,30963.87,2,562,59685.66,120,12133.32,37,0,0,15.74
52,175957.74,2,532,32854.18,60,2973.73,89,0,1,12.72
37,35878.83,2,582,9030.78,60,7185.19,69,0,0,12.28
42,40068.18,2,632,6212.13,60,5141.9,85,0,1,11.29
27,33290.1,3,596,14203.97,120,4406.24,59,4,0,14.57
42,176149.45,3,753,36319.0,60,20237.39,68,0,1,8.82
36,83428.32,3,664,22080.52,48,80000.0,99,0,0,11.85
47,34133.85,3,797,9558.64,36,24740.67,97,0,0,9.09
49,116277.97,1,682,55191.48,60,7887.57,86,0,1,11.65
63,67536.21,0,456,84753.87,48,28552.73,73,0,0,17.52
43,69867.23,3,734,18374.53,48,44931.87,79,0,1,11.67
41,48694.13,0,529,24039.88,36,2013.5,76,1,0,14.52
39,38190.82,1,668,6587.45,36,27580.24,66,2,0,13.65
34,73325.2,0,588,15811.47,48,17495.2,62,3,0,16.41
41,43172.01,3,821,33135.22,60,26585.44,90,1,0,11.45
35,178091.61,3,765,29257.32,60,18274.97,46,4,0,12.64
39,27957.07,3,590,14674.49,24,6452.81,96,0,1,10.86
51,150496.34,3,639,17687.35,36,61874.95,65,1,1,11.87
27,56005.7,3,669,15401.67,12,11379.84,46,7,1,17.23
49,71643.05,2,719,17627.73,12,5248.37,60,3,1,12.33
51,98705.37,2,652,30902.36,36,13439.83,54,2,1,12.86
36,41021.45,1,568,4564.07,60,21426.76,59,2,0,16.72
18,100563.94,1,592,20754.54,72,8908.5,59,3,0,15.01
31,15000.0,1,649,29143.3,36,12005.69,58,1,0,15.22
50,38871.1,1,748,13955.27,48,8851.72,64,1,0,13.33
37,34391.42,2,684,15010.93,60,4187.77,68,2,0,12.93
28,28223.11,2,588,15362.5,84,3562.35,83,2,1,12.65
32,52629.24,3,701,15014.32,72,1992.58,65,0,1,10.95
46,75466.94,3,619,22130.39,24,36975.84,75,1,1,12.24
43,91271.7,3,721,24421.09,36,6480.69,70,1,1,9.63
35,69184.08,2,850,4103.47,12,263.07,79,1,1,7.67
34,40158.28,3,621,37134.6,48,12046.54,70,1,0,14.58
34,74713.04,2,714,17465.82,60,11799.67,58,2,1,13.58
28,64509.73,1,590,100000.0,36,1253.17,53,1,0,14.82
54,104991.4,1,641,8490.31,72,3524.89,73,1,1,13.3
34,95431.31,3,652,11005.48,48,3373.52,92,0,1,8.11
50,60979.06,3,634,18726.09,120,3857.34,65,1,1,12.34
53,34949.11,0,847,30655.9,12,27249.1,57,0,0,14.24
47,40466.51,1,625,4625.71,24,6982.22,65,5,0,16.6
33,43050.38,3,696,11347.13,36,5285.73,59,0,1,10.69
42,49555.09,1,495,35350.09,12,24894.2,57,1,0,17.73
37,70321.32,2,684,10316.51,60,13297.72,44,3,0,13.48
28,91959.6,1,741,65908.39,24,1420.87,65,4,1,13.86
41,58065.61,3,607,15319.67,60,4373.75,74,0,1,11.1
26,60456.23,2,449,10726.81,24,11180.9,50,1,0,15.79
49,65250.16,2,646,35889.33,36,3184.69,54,0,0,13.13
33,43934.57,1,651,79705.5,60,61670.12,52,1,0,17.38
40,34364.0,3,707,30733.76,84,9071.37,45,1,0,14.03
40,20883.97,3,810,60375.79,36,3814.72,52,2,1,11.9
35,39454.78,2,619,84230.16,84,2636.1,66,0,0,14.4
43,79529.82,3,581,10535.58,48,20486.63,45,3,0,15.62
33,39271.45,3,556,46663.29,36,4239.23,67,0,0,13.37
46,51912.55,3,665,6510.84,60,11848.12,57,1,1,11.99
24,79210.07,3,688,30943.62,36,2561.84,53,3,1,12.22
39,81831.19,3,606,20804.94,36,8692.34,76,1,1,11.91
57,31328.4,3,712,59537.41,60,4290.31,58,1,1,11.61
27,108905.48,0,687,56263.5,36,5911.21,61,1,0,14.27
31,117760.72,3,653,34746.24,24,3654.52,93,0,1,9.47
43,30396.72,3,577,27965.93,24,22598.22,53,1,0,16.27
39,36523.01,3,611,33080.36,60,4959.18,98,0,1,9.95
41,122351.63,3,455,23142.28,60,7020.17,63,0,0,13.52
42,54824.25,3,668,20974.1,36,7367.68,49,3,1,13.24
44,15805.82,3,652,69847.01,72,40630.33,60,2,0,16.73
49,25853.24,3,665,76903.9,36,19738.15,71,0,0,13.95
42,51553.65,3,690,19666.51,60,17866.46,92,1,1,11.47
35,29797.34,3,680,26638.4,72,1672.56,84,0,1,10.89
44,46720.85,3,641,23513.36,60,4203.23,71,1,1,12.56
56,61049.34,3,653,6067.13,48,26598.73,92,0,1,10.89
36,143968.93,3,537,16828.88,60,2512.59,36,2,1,13.71
28,50298.35,3,603,79202.52,36,8813.27,74,0,0,12.6
49,113951.14,2,654,12090.55,48,2792.63,75,0,1,10.73
36,141104.51,0,591,100000.0,36,3087.43,75,0,0,11.94
18,141575.13,3,718,56257.86,36,43511.72,41,4,0,13.59
46,71029.66,3,597,30369.63,36,16635.11,51,4,0,16.61
32,18435.37,2,667,34498.62,12,21658.22,67,3,0,16.78
37,78944.07,1,659,10574.86,48,17742.91,90,0,1,11.32
41,112312.44,3,709,17815.37,72,7049.5,100,0,1,7.17
39,57031.54,3,722,69781.16,12,4057.83,58,1,0,11.05
45,170544.29,3,705,13472.1,36,5420.32,46,1,1,11.37
33,100297.91,3,481,51477.77,48,6688.69,84,0,1,12.7
43,84201.16,2,745,7320.02,60,47872.0,100,0,1,9.36
35,114901.26,2,772,8446.21,36,2129.5,89,0,1,9.19
45,73132.04,0,611,100000.0,24,4657.99,56,4,0,16.91
44,15000.0,3,668,21818.87,48,3252.04,100,0,0,10.02
28,44378.78,1,578,14316.96,60,23309.66,82,1,0,14.69
48,122798.59,3,494,65525.37,12,51729.75,55,3,0,16.35
32,36880.76,3,590,59674.33,36,11034.55,100,0,0,11.69
46,52360.96,3,606,46009.52,60,11980.26,54,1,1,13.96
41,31987.43,3,621,13961.82,24,8877.91,58,2,0,13.31
56,174617.57,0,573,17508.92,36,12550.04,83,0,1,12.07
35,164209.03,3,591,28262.84,48,17556.07,69,1,1,12.52
34,35230.89,0,649,38388.74,84,12402.34,70,2,0,16.4
37,65406.62,0,588,14664.91,36,13344.16,70,0,1,13.81
34,39803.24,3,693,25250.21,48,17595.78,90,0,1,11.33
45,86592.35,0,704,27280.11,36,1368.84,28,1,0,13.9
21,81292.57,3,840,61661.55,72,8119.38,75,2,1,8.64
27,97443.05,3,740,40278.48,24,10995.14,64,2,1,11.74
27,73068.39,0,669,6598.24,48,12285.17,56,2,0,14.17
47,250000.0,0,600,18566.16,60,6830.23,56,0,1,13.68
55,32313.67,3,673,10477.37,120,9516.21,22,4,0,15.4
36,21453.39,3,676,34699.13,60,3944.56,55,2,0,13.47
36,47294.34,3,608,46097.9,36,1373.55,93,0,1,11.43
38,23369.97,3,712,23890.71,36,21658.15,84,1,0,13.62
49,24453.35,3,538,17774.11,36,2606.15,66,2,1,15.27
28,32833.72,3,630,23279.67,48,6901.86,44,5,0,16.4
40,34430.11,2,694,26033.4,60,3830.96,84,0,1,11.75
47,33766.66,3,626,13199.32,60,39616.83,93,0,0,14.03
43,81709.98,3,633,8308.47,36,7482.75,88,0,1,9.1
39,44191.45,3,638,4272.22,60,5940.47,52,5,1,15.32
48,53760.34,3,583,60702.84,72,17117.66,54,3,0,16.37
18,102389.52,3,743,32764.24,84,70015.66,99,0,1,10.42
44,37805.37,1,568,29437.03,60,12157.35,48,1,0,16.84
31,51086.34,3,675,60606.6,48,5555.7,78,0,1,11.09
19,74567.2,3,683,8067.72,48,16262.12,38,2,0,13.29
43,18677.21,3,574,5494.46,36,1681.3,64,1,1,12.13
51,15000.0,1,655,29953.02,24,8488.17,80,0,0,13.32
36,73693.54,2,577,27850.8,48,59513.45,69,0,0,15.19
47,80435.31,3,761,5513.5,36,9487.66,79,2,1,9.75
54,206598.4,3,558,29366.71,48,9025.22,47,0,1,12.71
51,65831.71,0,597,15991.64,48,8272.04,55,1,0,14.34
54,97913.9,3,552,11548.72,48,5456.29,78,2,1,12.99
45,53248.05,1,541,16869.47,12,11097.67,82,0,1,13.39
38,71563.21,3,777,3123.71,24,17593.29,73,1,1,9.52
21,162812.43,3,693,13723.99,24,5814.91,87,0,1,8.75
35,16740.8,0,661,12538.56,36,671.32,40,2,0,15.11
29,76739.34,3,597,34395.53,120,12908.19,61,1,1,12.89
59,215637.07,3,722,19407.52,36,68399.86,100,0,1,9.66
36,70913.81,2,584,36720.67,36,5562.14,93,1,1,12.14
39,161190.76,3,713,2865.13,24,1860.94,81,0,1,8.74
43,41046.99,3,580,11256.73,48,15953.17,67,2,0,13.87
38,58733.85,3,598,34365.13,60,46343.31,88,1,0,13.61
54,61090.69,2,710,17204.19,36,13757.97,77,2,1,12.66
31,15826.57,2,719,43319.94,72,45465.09,42,1,0,15.18
39,29705.67,3,697,5199.5,60,17919.93,87,0,1,10.77
30,31004.11,1,566,39532.91,36,16429.78,54,4,0,18.29
24,98050.67,3,614,13209.46,48,4827.09,83,1,1,11.4
31,101042.03,2,662,12222.6,48,10779.56,40,4,1,14.78
37,72723.65,3,582,48670.95,36,7867.76,98,0,1,12.02
33,98170.57,3,759,55799.54,60,7602.74,65,1,1,10.85
31,54258.25,3,457,50400.67,24,6286.34,50,1,0,16.11
23,123150.07,3,587,100000.0,36,10153.9,57,3,1,15.26
37,60190.7,3,609,60684.46,36,2216.43,63,0,1,13.1
22,61989.38,3,422,11656.87,48,18246.31,69,2,0,15.28
45,51054.27,1,538,24669.19,72,3368.61,93,1,0,14.14
38,90279.91,3,700,16511.98,36,6308.98,71,2,1,11.2
23,46503.4,3,652,100000.0,24,11277.44,30,6,0,17.8
34,107565.89,2,775,53310.89,48,3205.83,47,1,1,11.07
30,30354.82,2,773,18937.43,36,1134.03,100,0,1,8.32
41,30966.16,1,684,44459.23,24,5524.53,72,2,0,13.48
51,90441.28,1,675,8219.31,36,1937.01,87,2,1,9.75
19,56776.25,3,655,26908.82,36,16519.73,64,0,0,11.43
39,45600.1,3,437,10401.05,36,2556.76,51,2,0,17.14
36,102133.35,3,538,5705.16,36,35780.4,61,1,1,14.33
44,41591.17,3,658,41259.18,24,8056.28,72,0,0,12.17
40,53097.19,2,699,45563.98,48,8597.05,61,2,0,13.97
30,138626.25,0,673,31753.88,12,1118.08,100,0,1,10.79
34,150766.18,3,578,19027.23,84,9366.2,58,1,0,12.38
30,153804.7,2,724,7997.73,36,7478.74,51,2,1,11.71
48,50550.32,2,768,8698.64,60,2210.36,84,1,1,9.05
38,125294.44,3,725,10143.37,60,8842.0,86,0,1,8.32
57,33881.63,3,729,18270.84,36,5442.95,70,0,1,10.24
37,34747.34,2,605,52101.19,60,6523.8,59,3,0,15.77
30,15000.0,3,736,51447.82,60,8315.54,35,5,0,17.22
22,163361.52,3,661,5890.79,36,5057.09,91,2,1,11.07
19,35653.84,1,690,12650.01,120,10367.76,85,1,0,11.37
22,55496.79,3,679,12380.42,12,7431.21,62,1,1,11.17
40,34676.08,2,640,2906.58,36,13000.83,71,1,0,12.07
43,90862.18,3,581,34644.59,60,4775.84,65,0,1,10.48
22,47792.3,3,643,18089.23,36,2793.58,99,0,1,9.85
46,27367.46,3,728,20120.33,60,3988.34,51,2,1,12.82
33,78041.62,2,614,64646.99,72,34291.64,58,3,0,16.18
39,25330.44,2,721,23638.86,84,21077.61,57,0,0,14.42
54,36226.88,1,708,15606.08,48,27265.55,75,1,0,13.7
46,16913.49,3,626,34810.07,120,29223.08,71,2,0,15.5
35,25479.39,0,761,51384.79,36,5083.13,73,1,0,12.85
29,66643.81,3,621,27922.11,36,10892.31,54,2,0,14.31
18,18421.59,0,770,38229.08,48,8741.52,96,0,0,12.47
30,24619.95,3,684,19605.12,48,15670.55,61,0,0,12.17
35,59789.1,0,648,20630.25,48,6068.29,91,3,1,14.0
28,43210.37,3,578,24110.83,48,8892.59,100,0,1,12.17
36,197841.6,2,642,12058.24,36,8710.39,54,3,1,14.01
38,179932.66,2,633,13982.34,48,13797.77,76,1,1,12.5
35,35569.6,3,549,66323.78,84,15610.78,67,3,0,15.42
31,83640.45,3,632,100000.0,48,8898.79,100,0,1,11.07
39,93860.93,2,585,78728.33,36,9172.74,64,1,0,13.9
